g_advertiser_id,pod,pod_channel,pod_sub_channel,pod_sector,ultimate_parent_name,legal_entity_name,advertiser_account_name,sfdc_ultimate_parent_account_id,sfdc_legal_entity_account_id,sfdc_account_id,service_model_tier,"Eligible for Avatria
form for service request",primary_msot,sentiment,last_28d_spend,last_90d_spend,last_365d_spend,cpc_spend_90d,ocpm_spend_90d,lower_funnel_spend_90d,catalog_sales_spend_90d,conversion_spend_90d,shopping_conversion_spend_90d,consideration_spend_90d,awareness_vc_spend_90d,awareness_spend_90d,creative_count_90d,high_impact_spend_365d,web_eqs_score,web_eqs_status,web blocker,web resolution timing,app_eqs_score,app_eqs_status,app blocker,app resolution timing,offline_eqs_score,offline_eqs_status,offline blocker,offline resolution timing,Notes,,,,pplus_campaigns_revenue,pplus_campaigns_eligible_spend,pplus_campaigns_pct_rev,full_pplus_feature_adoption_pct_rev,pplus_bidding_pct_rev,pplus_budgets_pct_rev,pplus_targeting_pct_rev,pplus_creative_pct_rev,pplus_roas_bidding_pct_rev,dt
549760809798,AU-ENT-RET-ALL-01,International Enterprise,APAC Enterprise,AU Enterprise,Wesfarmers Limited,Officeworks Ltd,Officeworks AUD Reprise,0011N00001LWBUw,0011N00001xuY6FQAU,0013m0000295UaJAAU,1_t200,No,Site Analytics / 3P last click attribution,5 - Very Positive,8247.588283,59254.94119,350518.1233,9265.26349,49989.6777,39618.71119,30353.4477,0,30353.4477,9265.26349,19636.23,19636.23,4,49473.49369,7.2,FAIR,,,0,N/A,,,0,NEEDS IMPROVEMENT,,,NQ: Q2'26. Advertiser: No Resources. Client team restructured / fixing EQS health deprioritised for the moment.,,,,8229.453226,8229.453226,1,0.5001223839,1,1,0,0.5001223839,0.5001223839,2026-02-03
549756423471,AU-ENT-RET-ALL-01,International Enterprise,APAC Enterprise,AU Enterprise,Wesfarmers Limited,Priceline Pharmacy,Priceline Australia (AUD),0011N00001LWBUw,0011N00001LWKIEQA5,0011N00001Lj14TQAR,1_t200,No,Site Analytics / 3P last click attribution,4 - Slightly Positive,28898.78013,38627.82875,141458.0822,11137.10675,27490.722,18991.59875,0,7854.492,7854.492,11137.10675,19636.23,19636.23,3,42545.165,0,NEEDS IMPROVEMENT,,,0,N/A,,,0,NEEDS IMPROVEMENT,,,Q3'26. Advertiser: No Resources. Person leading CAPI implementation has left the business / deprioritised until Priceline find a replacement,,,,56773.34783,187084.3136,0.3034639662,1,1,1,0.7608211536,0,0,2026-02-03
549756704038,AU-ENT-RET-ALL-01,International Enterprise,APAC Enterprise,AU Enterprise,Woolworths Group Limited,Big W Australia,Big W - Carat Sydney,0011N00001LW5q6,0011N00001LWB4hQAH,0011N00001RayvzQAB,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),5 - Very Positive,53152.39614,129016.4994,568306.9826,0,129016.4994,4.57E-14,4.57E-14,0,4.57E-14,0,129016.4994,129016.4994,4,0,0,NEEDS IMPROVEMENT,,,0,NEEDS IMPROVEMENT,,,0,NEEDS IMPROVEMENT,,,,,,,0,0,0,0,0,0,0,0,0,2026-02-03
549759561550,AU-ENT-RET-ALL-01,International Enterprise,APAC Enterprise,AU Enterprise,Woolworths Group Limited,Woolworths Supermarket,Woolworths - AUD - WooliesX,0011N00001LW5q6,0011N00001LWHyGQAX,0013m00001zR9IgAAK,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,89251.4078,247119.3425,916931.6816,44389.84681,202729.4957,54938.38459,0,10548.53778,10548.53778,44389.84681,192180.9579,192180.9579,5,77305.7514,0,NEEDS IMPROVEMENT,,,0,NEEDS IMPROVEMENT,,,0,NEEDS IMPROVEMENT,,,,,,,1260.754094,1481.564226,0.8509614852,0.8509614852,1,1,0,0.8509614852,0,2026-02-03
549762838704,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,Animale,ANIMALE - SOMA,0013m00002KziJn,0013m00002JFA2gAAH,0013m00002OfmxvAAB,3_tier2,Yes,Other,3 - Neutral,4044.750637,14384.15888,61641.47031,0,14384.15888,14384.15888,14384.15888,0,14384.15888,0,0,0,1,0,7.5,FAIR,Uncertain value for advertiser,Unknown,4.3,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,9296.876026,14724.95611,0.631368675,0.9309673873,1,0.9309673873,0,1,1,2026-02-03
549762351745,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,AREZZO,AREZZO,0013m00002KziJn,0013m00002ICTWDAA5,0013m00002KystrAAB,3_tier2,No,Ads Manager Reporting,4 - Slightly Positive,1.67E+03,5.98E+03,4.35E+04,0.00E+00,5.98E+03,5.98E+03,5.98E+03,0.00E+00,5.98E+03,0.00E+00,0,0,1,0,0,NEEDS IMPROVEMENT,Uncertain value for advertiser,Unknown,4,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,2662.057987,2662.057987,1,1,1,1,0,1,0,2026-02-03
549762504020,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,Cia. Hering,Hering,0013m00002KziJn,0013m00002IDIOxAAP,0013m00002XNM90AAH,3_tier2,Yes,Site Analytics / 3P last click attribution,4 - Slightly Positive,5867.910111,12700.87811,53015.20603,5463.302841,7237.575273,12700.87811,12700.87811,0,12700.87811,0,0,0,2,0,4.8,NEEDS IMPROVEMENT,Uncertain value for advertiser,Unknown,3.1,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,0,1386.161663,0,1,1,1,0.8213554206,0,0,2026-02-03
549762420905,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,FARM Rio,FARM - SOMA,0013m00002KziJn,0013m00002ICTaRAAX,0013m00002L03p3AAB,3_tier2,Yes,Site Analytics / 3P last click attribution,2 - Slightly Negative,1635.001605,5644.046296,34357.62787,2041.751948,3602.294348,5644.046296,4894.13309,0,4894.13309,749.9132063,0,0,4,0,0,NEEDS IMPROVEMENT,Uncertain value for advertiser,Unknown,0,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,0,14553.15037,0,0.7291040042,1,1,0.7291040042,0,0,2026-02-03
549769301744,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,FARM Rio,Farm ETC,0013m00002KziJn,0013m00002ICTaRAAX,001PW00000rEinTYAS,3_tier2,Yes,Site Analytics / 3P last click attribution,2 - Slightly Negative,1538.173297,3479.57124,29145.65615,1990.691853,1488.879387,3479.57124,2579.261873,0,2579.261873,900.3093669,0,0,5,25433.98305,0,NEEDS IMPROVEMENT,Uncertain value for advertiser,Unknown,0,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,0,812151.7631,0,0.07384935185,0.07384935185,1,0,0.9972591537,0,2026-02-03
549762498391,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,Maria Filo,Maria Filó,0013m00002KziJn,0013m00002JFA4qAAH,0013m00002L1ywBAAR,3_tier2,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,1156.802511,3733.144923,15882.40885,172.9972148,3560.147708,3733.144923,3558.107794,2.039914165,3.56E+03,172.9972148,0,0,4,0,8.2,FAIR,Uncertain value for advertiser,Unknown,0,N/A,,,0,N/A,,,Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,3533.637133,10144.35107,0.3483354538,1,1,1,0.5900671552,0.1978439855,0.1504914683,2026-02-03
549763738007,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,OFF Premium,OFF Premium,0013m00002KziJn,0013m00002JFA2iAAH,0013m00002ZAJzLAAX,3_tier2,Yes,Site Analytics / 3P last click attribution,None,2602.655394,7336.761619,32871.63932,0,7336.761619,7336.761619,7336.761619,0,7336.761619,0,0,0,1,0,8.1,FAIR,Uncertain value for advertiser,Unknown,1.4,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,0,1.24E-13,0,1,1,1,1,0,0,2026-02-03
549759698083,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,"Plantage Rio, Inc",farmrio2018,0013m00002KziJn,0011N00001e1JpjQAE,0013m0000295PudAAE,3_tier2,No,Site Analytics / 3P last click attribution,4 - Slightly Positive,61618.06067,108895.2569,319863.5769,0,108895.2569,102953.0001,54783.63717,48169.36288,102953.0001,0,5942.256888,5942.256888,4,0,9.4,GOOD,,,0,N/A,,,0,N/A,,,,,,,25335.45503,28891.24142,0.876925109,0.876925109,1,1,0.5714647119,0.3054603971,0.3533014347,2026-02-03
549762347631,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Grupo De Moda Soma S.a.,Schutz,Schutz,0013m00002KziJn,0013m00002IDIJSAA5,0013m00002KyWLCAA3,3_tier2,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),3 - Neutral,3123.713364,5391.146528,34935.32422,2560.985891,2830.160637,5391.146528,5391.146528,0,5391.146528,0,0,0,1,0,6.5,FAIR,Uncertain value for advertiser,Unknown,4,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,NEEDS IMPROVEMENT,,,App: we’re not receiving all signals from MMP (AF) due to an issue with Pinterest / Web: The teams do not prioritize these adjustments because the revenue we generate is too small to justify allocating resources to them. ,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549762586191,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Lojas Renner S/A,Camicado Houseware Maxmix Comercial LTDA,Camicado BR,0013m00002FwskM,0013m00002ICTPJAA5,0013m00002MdaL0AAJ,3_tier2,No,Site Analytics / 3P last click attribution,3 - Neutral,1900.826199,5632.743631,28100.69567,1619.000354,4013.743277,2502.319408,883.3190542,0,883.3190542,1619.000354,3130.424223,3130.424223,3,0,2.1,NEEDS IMPROVEMENT,Blocked on advertiser resources,Unknown,0,N/A,,,0,N/A,,,,,,,7571.055456,7571.055456,1,1,1,1,0.03814847899,0.961851521,0,2026-02-03
549762690446,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Lojas Renner S/A,Fashion Business Comercio de Roupas Ltda,YOUCOM,0013m00002FwskM,0013m00002L22vJAAR,0013m00002OdHyDAAV,3_tier2,No,Site Analytics / 3P last click attribution,3 - Neutral,6775.274548,20023.95288,73667.25888,743.412,19280.54088,743.412,743.412,0,743.412,-1.78E-15,19280.54088,19280.54088,6,0,0,NEEDS IMPROVEMENT,Blocked on advertiser resources,Unknown,0,N/A,,,0,N/A,,,,,,,75435.8091,180738.2575,0.4173759896,0.9896041899,1,1,0.8950209699,0.02594141774,0.02594141774,2026-02-03
549769047319,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Lojas Renner S/A,Lojas Renner S/A,Lojas Renner Ecomm,0013m00002FwskM,0013m00002FwskMAAR,001Pr00000Pru5oIAB,3_tier2,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,9.73E+03,28686.46631,103235.1562,8971.062193,19715.40411,28686.46631,28686.46631,0,28686.46631,0,0,0,1,0,6.5,FAIR,Blocked on advertiser resources,Unknown,4.7,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549762210255,BR-ENT-RET-ALL-02,International Enterprise,LATAM Enterprise,BR Enterprise,Lojas Renner S/A,Lojas Renner S/A,Lojas Renner,0013m00002FwskM,0013m00002FwskMAAR,0013m00002JFLOxAAP,3_tier2,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,55999.82636,193971.2782,928636.6337,33578.98002,160392.2982,34522.96149,1.17E+04,0,1.17E+04,22834.93338,159448.3167,159448.3167,6,343061.4605,6.5,FAIR,Blocked on advertiser resources,Unknown,4.7,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,,,,,0,4238.18795,0,1,1,1,0.5512221542,0,0,2026-02-03
549762415009,BR-ENT-RET-ALL-01,International Enterprise,LATAM Enterprise,BR Enterprise,Magazine Luiza S/A,Magazine Luiza S/A,Magalu BR,0013m00002IDIHM,0013m00002IDIHMAA5,0013m00002KzvkuAAB,1_t200,No,Client-owned MTA (custom model developed by advertiser),5 - Very Positive,27858.13515,87507.10584,735644.4001,39518.9104,47988.19544,87507.10584,73697.09236,4.86E+02,7.42E+04,0,0,0,4,0,7.5,FAIR,Blocked on advertiser resources,Unknown,3.7,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,NEEDS IMPROVEMENT,Uncertain value for advertiser,, Magalu team do not prioritize these adjustments ,,,,0,0,0,0,0,0,0,0,0,2026-02-03
549764097195,BR-ENT-RET-ALL-01,International Enterprise,LATAM Enterprise,BR Enterprise,Mercadolibre Inc,MercadoLivre.COM Atividades de Internet Ltda,Mercado Livre Performance,0013m00002JFYdH,0013m00002IDI0IAAX,0013m00002dKtDAAA0,0_must_win,No,Client-owned MTA (custom model developed by advertiser),5 - Very Positive,397784.3835,1607798.856,7918468.677,0,1607798.856,1607798.856,1607798.856,0,1607798.856,0,0,0,1,0,8.7,FAIR,Blocked on advertiser resources,Unknown,8.5,FAIR,Blocked on advertiser resources,Unknown,0,N/A,,,The meli team do not prioritize these adjustments ,,,,3722.593314,3722.593314,1,1,1,1,0,1,0.2955071395,2026-02-03
549762255395,BR-ENT-RET-ALL-01,International Enterprise,LATAM Enterprise,BR Enterprise,Mercadolibre Inc,MercadoLivre.COM Atividades de Internet Ltda,Mercado Livre,0013m00002JFYdH,0013m00002IDI0IAAX,0013m00002JG5IrAAL,0_must_win,No,Client-owned MTA (custom model developed by advertiser),5 - Very Positive,231774.2432,448436.2846,3498371.519,35258.06861,413178.2159,35258.06861,35258.06861,0,35258.06861,0,413178.2159,413178.2159,4,1372584.31,8.7,FAIR,Blocked on advertiser resources,Unknown,8.5,FAIR,Blocked on advertiser resources,Unknown,0,N/A,,,The meli team do not prioritize these adjustments ,,,,0,109915.0446,0,1,1,1,0.8982309901,0,0,2026-02-03
549764762241,BR-ENT-CPG-HPB-01,International Enterprise,LATAM Enterprise,BR Enterprise,Natura & Co. Holding S.A.,Avon Comesticos Ltda.,Avon Brasil R$,0013m00002IEL2L,0013m00002FwskaAAB,0013m00002jC6i4AAC,1_t200,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),3 - Neutral,5143.186724,66117.5313,788644,0,66117.5313,0.3265517127,0,3.27E-01,0.3265517127,0,66117.20475,66117.20475,6,183881.6539,7.7,FAIR,Blocked on advertiser resources,Unknown,0,N/A,Blocked on advertiser resources,Unknown,0,NEEDS IMPROVEMENT,,,Existing backlogs on their side cause slow processes and low prioritization of adjustments.,,,,22058.26596,121768.081,0.1811498201,0.1697911039,1,1,0,0.1697911039,0.2679417797,2026-02-03
549762080543,BR-ENT-CPG-HPB-01,International Enterprise,LATAM Enterprise,BR Enterprise,Natura & Co. Holding S.A.,Natura Cosmeticos S/A,Natura,0013m00002IEL2L,0013m00002FwskKAAR,0013m00002IELHeAAP,1_t200,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),5 - Very Positive,3.39E+04,113891.914,1418314.471,23310.99164,90580.92239,56107.85363,26429.68437,7059.274084,33488.95845,22618.89518,57784.06041,57784.06041,5,149068.6741,9,FAIR,Blocked on advertiser resources,Unknown,4.6,NEEDS IMPROVEMENT,Blocked on advertiser resources,Unknown,0,NEEDS IMPROVEMENT,,,Existing backlogs on their side cause slow processes and low prioritization of adjustments.,,,,0,21321.60588,0,0,1,1,0,0,0,2026-02-03
549763622605,BR-ENT-EME-ALL-01,International Enterprise,LATAM Enterprise,BR Enterprise,Stellantis N.V.,Jeep BR,Jeep Brasil,0013m00002L1HDM,0013m00002ICTbTAAX,0013m00002XOnaCAAT,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,11967.94282,46105.6719,400236.751,19929.87486,26175.79704,46105.6719,0.00E+00,26175.79704,26175.79704,19929.87486,0,0,1,112961.2035,0,NEEDS IMPROVEMENT,Blocked on advertiser resources,Unknown,0,N/A,,,0,NEEDS IMPROVEMENT,,,,,,,3423.68386,3951.825911,0.8663549298,1,1,1,0,1,0,2026-02-03
549759284569,CH-ENT-RET-ALL-01,International Enterprise,NACE Enterprise,CH Enterprise,On Ag,On Running USA,On,0011N00001uyN85,0011N00001yvKJsQAM,0013m000024vUbjAAE,1_t200,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),None,73454.95977,467171.858,1634620.266,9.30E+04,374130.718,327610.148,229507.5723,5061.435755,234569.008,9.30E+04,1.40E+05,1.40E+05,5,33927.97598,8.8,FAIR,,,4.8,NEEDS IMPROVEMENT,Blocked on advertiser resources,Unknown,0,N/A,,,,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549769105493,CH-ENT-RET-ALL-01,International Enterprise,NACE Enterprise,CH Enterprise,The Swatch Group (UK) Limited,Certina SA,Certina,0011N00001LWB3k,001PW000019GToMYAW,001PW000019HL0kYAG,3_tier2,No,None,None,0,4369.031623,12371.59575,0,4369.031623,4369.031623,0,4369.031623,4369.031623,0,0,0,2,0.00E+00,0,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549761881535,CH-ENT-RET-ALL-01,International Enterprise,NACE Enterprise,CH Enterprise,The Swatch Group (UK) Limited,Compagnie des Montres Longines Francillon SA,LONGINES,0011N00001LWB3k,0013m00002Cc5eGAAR,0013m00002ICiobAAD,3_tier2,No,Site Analytics / 3P last click attribution,4 - Slightly Positive,0,8180.833542,74901.10545,717.4013643,7463.432178,8180.833542,0,7463.432178,7463.432178,717.4013643,0,0,4,2116.619,7.6,FAIR,,,0,N/A,,,0,NEEDS IMPROVEMENT,,,,,,,2437.485024,4588.733338,0.5311890765,0.9800989188,1,1,0.5668915232,0.3645276815,0,2026-02-03
549768279960,CH-ENT-RET-ALL-01,International Enterprise,NACE Enterprise,CH Enterprise,The Swatch Group (UK) Limited,Longines DE,Longines DE (ZweiDigital GmbH),0011N00001LWB3k,001Pr00000Fpq3xIAB,001Pr00000FrGvdIAF,3_tier2,No,Site Analytics / 3P last click attribution,None,1129.848663,7812.278759,66002.84678,0,7812.278759,7812.278759,3468.140009,4344.138751,7812.278759,0,0,0,4,0.00E+00,7.6,FAIR,,,0,N/A,,,0,N/A,,,,,,,0,9792.529661,0,1,1,1,0.4317209615,0.5682790385,0,2026-02-03
549764560920,DE-ENT-EME-ALL-02,International Enterprise,NACE Enterprise,DE Enterprise,AOK-Bundesverband GbR,AOK Rheinland-Pfalz/Saarland,Agentur Anzeigenkonto,0013m00002FulsJ,0013m00002Fvev7AAB,0013m00002ejNwQAAU,3_tier2,No,None,None,1.06E+04,70574.58147,193982.842,0,70574.58147,51881.31103,0,51881.31103,51881.31103,0,18693.27043,18693.27043,2,0,0,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,0,88.458589,0,1,1,1,1,0,0,2026-02-03
549768325455,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani CH (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5RIAV,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,14970.80351,36589.35731,214819.4992,2282.157705,34307.19961,36589.35731,16232.33283,18074.86678,34307.19961,2282.157705,0,0,4,0,7.9,FAIR,,,0,N/A,,,0,N/A,,,,,,,0,11943.19926,0,1,1,1,0.5791491682,0,0,2026-02-03
549768325429,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani PL (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5yIAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,15027.48203,37195.63386,206347.2249,2408.631035,34787.00282,37195.63386,1.72E+04,17591.36114,3.48E+04,2408.631035,0,0,4,0,6.4,FAIR,,,0,N/A,,,0,N/A,,,,,,,613.0944052,613.0944052,1,1,1,1,0,1,0,2026-02-03
549768325409,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani HU (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG6FIAV,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,24676.08523,65690.23785,189227.1025,1451.148708,64239.08915,65690.23785,3.50E+04,29280.11409,6.42E+04,1.45E+03,0,0,4,0,6.7,FAIR,,,0,N/A,,,0,N/A,,,,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549768325437,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani PT (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5gIAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,9805.647616,33461.97198,145786.0417,808.3337074,32653.63827,33461.97198,1.96E+04,13004.6322,32653.63827,808.3337074,0,0,4,0,6.7,FAIR,,,0,N/A,,,0,N/A,,,,,,,7030.086983,7030.086983,1,1,1,1,0.1784161164,0.8215838836,0.06756850984,2026-02-03
549768325421,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani NL (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG6CIAV,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,11007.36448,26954.19506,130629.0579,5.79E+02,26375.59586,26954.19506,11927.3394,14448.25646,26375.59586,5.79E+02,0,0,4,0,3,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,28060.39122,40642.44101,0.6904209127,1,1,1,0.1004784589,0.6904209127,0.6904209127,2026-02-03
549768325392,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani CZ (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG62IAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,10983.0132,26948.4417,122190.075,541.4320509,26407.00965,26948.4417,11279.9734,1.51E+04,26407.00965,541.4320509,0,0,4,0,6.6,FAIR,,,0,N/A,,,0,N/A,,,,,,,0,10891.69468,0,0.8827554566,1,1,0.3940347144,0.4887207422,0,2026-02-03
549768325402,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani ES (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5OIAV,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,7298.76392,19378.90854,105017.2541,354.2812719,19024.62727,19378.90854,7655.887837,11368.73943,19024.62727,354.2812719,0,0,4,0,6.6,FAIR,,,0,N/A,,,0,N/A,,,,,,,0,0,0,0,0,0,0,0,0,2026-02-03
549768325395,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani DK (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5rIAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,9128.781071,23161.51348,114703.6445,446.6170064,22714.89648,23161.51348,9394.308276,13320.5882,22714.89648,446.6170064,0,0,4,0,7.2,FAIR,,,0,N/A,,,0,N/A,,,,,,,10126.79127,10126.79127,1,1,1,1,0.5064763765,0.4935236235,1,2026-02-03
549768325428,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani NO (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5tIAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,9179.418885,23259.9753,99048.04904,481.0731144,22778.90219,23259.9753,9932.929877,12845.97231,22778.90219,481.0731144,0,0,4,0,4.4,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,0,14056.15142,0,0.4521601618,1,1,0.08085118122,0,0,2026-02-03
549768242006,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani DE (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000FbP3eIAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,9134.244278,22796.78748,97939.88949,449.6259682,22347.16151,22796.78748,9131.643955,13215.51755,22347.16151,449.6259682,0,0,4,0,7.1,FAIR,,,0,N/A,,,0,N/A,,,,,,,0,459.8090196,0,0,1,1,0,0,0,2026-02-03
549768325444,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani SK (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GjQEjIAN,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,7315.340071,1.91E+04,8.21E+04,388.3452063,1.87E+04,1.91E+04,8.50E+03,10233.30732,1.87E+04,388.3452063,0,0,4,0,7.6,FAIR,,,0,N/A,,,0,N/A,,,,,,,0,26737.49696,0,0.787179173,1,0.787179173,0.1653178607,0.787179173,0,2026-02-03
549768325414,DE-ENT-RET-ACL-02,International Enterprise,NACE Enterprise,DE Enterprise,Beliani (Switzerland) GmbH,Beliani Europe (Switzerland),Beliani IT (EUR),0011N00001xBeyq,001Pr00000FbI6zIAF,001Pr00000GdG5aIAF,2_tier1,Yes,Site Analytics / 3P last click attribution,5 - Very Positive,7302.688163,19227.29241,80060.91091,353.3073658,18873.98505,19227.29241,7549.854975,11324.13007,18873.98505,353.3073658,0,0,4,0,7.8,FAIR,,,0,N/A,,,0,N/A,,,,,,,10557.88139,11940.47307,0.8842096393,1,1,1,0.05524463994,0.9231858866,0.2088226716,2026-02-03
